id,label,code
1de191d8-df34-4d72-a58f-5f7698b10d60,ABDOMINAL AORTIC ANEURSYM,I714
091e740c-998d-455d-94d8-81a79819fa7c,ABDOMINAL AORTIC ANEURYSM,I714
e1d124ee-bebc-48fc-b965-b8ac9f36d4b0,ABDOMINAL AORTIC ANEURYSM DISSECTION,I710
0e901e4c-d6b7-421b-95da-877edd9f6fff,abdominal aortic aneurysm graft,Y832
7a3d470d-34db-4107-9ddb-cbbfc9a47904,ABDOMINAL AORTIC ANEURYSM LEAK,I714
327a4739-6ddf-4cbb-81b5-5f2fc8c299fb,ABDOMINAL AORTIC ANEURYSM REPAIR,Y834
2d3f9cb1-be81-4416-a925-b831021d30c8,abdominal aortic aneurysm ruptured,I713
9896b996-67c3-45f3-9308-3954b8c65ffe,abdominal aortic aneurysm surgery,Y839
51cf1ee0-9f2e-4173-8c09-050ba1f5d9a5,ABDOMINAL AORTIC ANEURYSM THROMBOSIS,I714
dad295b1-4229-45f3-a335-b9611a04e024,ABDOMINAL AORTIC ANEURYSMECTOMY,Y838
08df0c19-012f-498b-ad90-a25954483567,ABDOMINAL AORTIC ARTERY RUPTURED,I713
a87903f4-1d93-46b0-829f-f259af144421,ABDOMINAL AORTIC ATHEROSCLEROSIS,I700
1c01dba8-8eb1-4a58-a5df-b50bd177dd48,ABDOMINAL AORTIC BLUNT FORCE TRAUMA,S350
e3a71a34-f81b-403a-b2ba-2f9cb200133f,abdominal aortic bullet wound,S350
7a993fb5-d7e8-433a-9f09-9e12f19f3c98,ABDOMINAL AORTIC CRUSHING INJURY,S350
08cbab39-eb4b-477c-9407-6150b185ed1d,ABDOMINAL AORTIC DISSECTION,I710
e42bd70e-88ab-4769-a5d9-e0a01dd11c74,abdominal aortic embolism,I740
8dff5d63-3d18-44f7-a974-fed1e62cd6ab,ABDOMINAL AORTIC GRAFT,Y832
167a28f7-789f-45f0-8764-1a1c1aef1b46,ABDOMINAL AORTIC GUNSHOT WOUND,S350
661b0591-f6d6-4843-bc0a-6f9424c99837,ABDOMINAL AORTIC HAEMATOMA,S350
5de56aae-30e1-4bc3-ba2a-59dc6cfe247e,abdominal aortic incised wound,S350
64e3365c-33fd-4324-b774-77f943ef05be,ABDOMINAL AORTIC INFARCTION,I740
5c982d95-193f-4248-9dcd-139ff72729f3,ABDOMINAL AORTIC INJURY,S350
1ce9c1e7-7231-47d2-adb3-a7615b9b7892,abdominal aortic knife wound,S350
c9ff33f4-2170-4ae2-8d80-852598ccd705,ABDOMINAL AORTIC LACERATION,S350
5660cbf8-f614-406a-b706-82de7777b16e,ABDOMINAL AORTIC OBSTRUCTION,I350
4963b86c-08f7-4615-b315-2ceb002fcdb5,ABDOMINAL AORTIC OCCLUSION,I740
b3c4a65b-5583-42b3-b0f7-1474b0eed82f,ABDOMINAL AORTIC PENETRATING WOUND,S350
521f29c0-2276-43a9-89de-d1c259b0d653,ABDOMINAL AORTIC PSEUDOANEURYSM RUPTURED,I713
fa42452c-cd31-4397-a1ad-960d748deede,ABDOMINAL AORTIC STAB WOUND,S350
6babfbcd-252c-4b96-a0bf-4bafc3259a83,ABDOMINAL AORTIC THROMBOSIS,I740
20f5e64a-ff4b-423d-918a-b5d0ef6e8085,ABDOMINAL AORTIC TRANSECTED,S350
459a7d17-6dae-4013-8901-27ec4acdff1a,ABDOMINAL AORTIC TRAUMA,S350
e852aed3-bcac-4844-9cd4-7ee0134e5d8d,ABDOMINAL AORTIC VASCULAR OCCLUSION,I740
6dbc3825-8d8a-4f6b-94fa-0dd18a11bdb6,ABDOMINAL APOPLEXY,I99
4e336928-9ea9-40a3-a167-7a10f540d107,ABDOMINAL ARTERY ATHEROSCLEROSIS,I708
de5043d4-e19a-4e0a-b7ec-351ce6486c44,ABDOMINAL ARTERY HAEMATOMA,S359
013ce900-79a1-4f6d-8df2-a1aba86e23a5,abdominal artery hematoma,S359
c29c6b6f-2bee-4171-9b1a-0cad87c08ff0,ABDOMINAL ASCITES,R18
08f86663-eeb5-49ac-94a1-bcda88754f0e,ABDOMINAL ATHEROSCLEROSIS,I709
65e7fdda-3923-4f44-a8ea-23745cc5e3c7,ABDOMINAL BASAL CELLS CARCINOMA,C445
ae961ed8-7e25-46c1-ad68-cb09e89c074d,ABDOMINAL BASAL CELLS EPITHELIOMA,C445
a0950f22-4358-46d4-94b8-6712bdfa2144,ABDOMINAL BLAST INJURY,S399
7fd43c81-f5ec-4d30-bf03-0d1a02090f4e,ABDOMINAL BLOOD VESSEL BLUNT FORCE TRAUMA,S359
accb1e4f-9a63-4bac-a311-84bed6de5456,abdominal blood vessel bullet wound,S359
0b297bf6-5bc0-48a3-9503-08b445f57200,ABDOMINAL BLOOD VESSEL INJURY,S359
a49f1326-75cf-449f-9bf0-e2b5eeeef37e,abdominal blood vessel knife wound,S359
0068e93a-7361-4d9f-86f5-1e9544d1f387,ABDOMINAL BLOOD VESSEL PENETRATING WOUND,S359
c874db27-caaf-4279-b0f0-cdf915ac8881,abdominal blood vessel puncture wound,S359
5cd4c67d-e561-45f3-b508-042cc416fdc0,ABDOMINAL BLOOD VESSEL RUPTURED,R5809
de107699-f527-440e-8e9e-c3d5bc9d6a8c,ABDOMINAL BLOOD VESSEL STAB WOUND,S359
dadf954b-e19e-422a-9832-8e5ca5c8ebaa,ABDOMINAL BLOOD VESSEL TRAUMA,S359
3e839ab7-e464-435f-abeb-3b1f55a71b38,ABDOMINAL BLOOD VESSEL WOUND,S359
00bb9323-38b9-4615-8ea0-6f68043910cd,ABDOMINAL BLUNT FORCE CRUSH TRAUMA,S381
d64a0c63-7158-4d61-bbb1-021171cbf5af,ABDOMINAL BLUNT FORCE TRAUMA,S399
a88b5d8f-b032-4ca3-b2b9-3c10ede13204,abdominal bruise,S301
d81c9c22-322d-4e47-8c2a-6325178fcada,abdominal bullet wound,S318
a0679afd-f395-42df-9c75-6607642d2de7,abdominal burn,T210
45ae066d-b3e2-450a-bd5b-9a43b0714efb,ABDOMINAL BURNS,T210
a619eb76-341d-4d94-8b11-039a95d985af,ABDOMINAL CARCINOMA,C762
49aed8ef-6488-4d22-83f6-a1404fb02b0d,abdominal catastrophe,R104
4c5ed8e9-27b5-4c96-8bb4-4766388b53a5,ABDOMINAL CAVITY ABSCESS,K650
98e62734-9eda-4278-86e3-11fc008c5e5e,ABDOMINAL CAVITY ABSCESS,P073
ae6d3cf6-738b-4e5e-b542-22e0b30deb87,ABDOMINAL CAVITY ABSCESS,S024
d678ecc3-b936-400e-9012-03e0d76ee61f,ABDOMINAL CAVITY ADHESION,K660
4b731a3e-d5f5-41cd-a796-f8d75ff9b5c5,ABDOMINAL CAVITY ANGIOSARCOMA,C762
da7653fd-7335-45e1-aa7a-40876a721d14,ABDOMINAL CAVITY CARCINOMA,C762
d6d0d881-bacd-4b9f-856e-bd7ccadb33ca,ABDOMINAL CAVITY FIBROSARCOMA,C762
4c754ae0-4f08-4f6c-9a26-fd44c7be2466,abdominal cavity growth,D487
9f0987e2-c12d-48d9-8257-bb2cfdbec0a7,ABDOMINAL CAVITY LIPOSARCOMA,C762
1bcb09ef-f18c-4c0c-8dcb-1a5fe823a3d9,ABDOMINAL CAVITY MELANOMA,C762
1229c762-5875-4afe-8f97-662d8a1de6a4,ABDOMINAL CAVITY MESOEPITHELIOMA,C459
28630863-8c57-4330-8bdf-49c3cf168b38,ABDOMINAL CAVITY MESOTHELIOMA,C459
12f2a455-2fad-4993-820c-4f8ad8322e0e,ABDOMINAL CAVITY METASTASES,C798
d8bc4bce-330d-40a2-a000-6ee742c06625,ABDOMINAL CAVITY MYXOLIPOSARCOMA,C762
fd08ad73-4aa2-4783-b6d9-d5a5d6cac5e1,ABDOMINAL CAVITY NEOPLASM,D487
6e6473af-27e9-4377-a622-dbbc73aaebc1,ABDOMINAL CAVITY NEURILEMMOSARCOMA,C474
05055a82-da88-4fff-9ec3-d32e0c5c216d,ABDOMINAL CAVITY SARCOMA,C762
ddf7c42a-ba7c-4613-9b0c-dcb1d254f764,ABDOMINAL CAVITY TRAUMA,S369
9463de44-fdd2-4787-a466-b5243d7ed38f,ABDOMINAL CAVITY TUMOUR,D487
5e93de75-c262-42f9-8ddb-634f80013816,ABDOMINAL CELLULITIS,L033
c86287ec-27d3-41d9-810e-62891ff1d638,ABDOMINAL COLIC,R104
e8e4015c-38cd-49c4-a531-0a9629769e5d,ABDOMINAL COLON OBSTRUCTION,K566
2c2a7115-545e-478f-b774-bee4faa28e2f,ABDOMINAL COLONIC OBSTRUCTION,K566
57960868-1904-4359-a27f-5e03646cbff3,ABDOMINAL COMPACT SYNDROME,T796
f08479dc-88d0-495e-864d-213fa009e08d,ABDOMINAL COMPARTMENT SYNDROME,T796
e1199753-1829-424c-860d-374187aa6660,ABDOMINAL COMPRESSION,S399
b4e850cb-8497-44f1-bf60-5144717c6e32,ABDOMINAL CONTUSION,S301
9c042058-02c3-426c-b7b7-edd402a13f79,ABDOMINAL CRAMPS,R104
943c4f49-2d7b-4e6e-a3d8-8e53a87d3700,ABDOMINAL CRISIS,R104
5fa2a19b-19a8-4bf6-acf7-6082aa1954d1,ABDOMINAL CRUSHING INJURY,S381
27e598fd-948c-4cdc-94dd-48e6c02960e9,abdominal cut,S318
f202eb22-9f39-41d6-afc9-ceba7a21930a,ABDOMINAL CUTANEOUS FISTULA,K632
49a9a9e3-29ea-43ce-962e-0289542efb0a,ABDOMINAL DERMATOFIBROSARCOMA,C445
e64c97f1-1274-4517-ad6c-64569f8b3719,ABDOMINAL DISTENSION,R14
2a1420a9-69e3-470c-b5f4-4147ec1255dd,ABDOMINAL DISTRESS,R104
36232997-c66e-441a-8815-57180b8d9810,ABDOMINAL DRAINAGE,Y838
3c8c8b3a-5ab6-434d-8ef2-8ddf5d215293,abdominal ectopic pregnancy rupture,O009
424d6dec-3f9c-4698-8086-9c9ad102139c,ABDOMINAL EMBOLISM,I748
94e18d8c-b1a2-4d05-8ba1-4bd65f670cf6,ABDOMINAL EPITHELIOMA,C445
65b9da39-d560-4f67-b164-ede8b8ba62fe,ABDOMINAL EVENT,R999
1044b438-2c52-47dc-bd08-6ee2446f0142,ABDOMINAL EXPLORATION,Y838
1cf49250-c117-43c9-ba2b-08aefb0ee3ca,ABDOMINAL EXSANGUINATION,R5809
197f9d45-0465-4729-a9a2-d195a0caa2b6,ABDOMINAL FIBROSARCOMA,C494
e75f0252-d189-41dc-a7cc-f3cb52225c0b,abdominal fibrous histiocytoma,D235
